Place_1,Place_2,Name,Latitude,Longitude,Rating,Vicinity,Place_id,Open_Status,Phone_number,Dept,no_of_beds
,,NEPHROPLUS (KGH VISHAKAPATNAM),17.706385,83.302559,2.8,"SUPER SPECIALITY BLOCK,WARD NO 24, KGH,MAHARANIPETA,VISHAKAPATNAM 530002",460,UNKNOWN,9849293075,,31
,,VIJETHA HOSPITAL,17.710812,83.303112,4.2,2015-01-18 00:00:00,461,UNKNOWN,9676493545,"urology,psychiatry,neurology,cardiology,pathology,gynecology,specialty,adolescent,neurosurgery,",41
,,Lakshmi Aarush Health Care Pvt Ltd  Cathlab-Interventional Cordiology Service Provided to Government of AP -KING GEORGE HOSPITAL-VIZG,17.708512,83.305751,4.8,"House No :Maharanipeta, Visakhapatnam, Andhra Pradesh, India",462,UNKNOWN,9490669650,,54
,,RAMSARANYA HOSPITALS PVT LTD UNIT II,17.709863000000006,83.310195,3.9,14-37-4/A,463,UNKNOWN,9701484807,"specialty,urology,nephrology,",71
,,MEDICOVER HOSPITALS UNIT III A UNIT OF SAHRUDAYA HEALTH CARE PRIVATE LIMITED,17.763612,83.312117,4.1,"SY NO 27, PLOT NO-5, HEALTH CITY CHINAGADILI ARILOVA53040",464,UNKNOWN,9290248484,"radiology,internal medicine,accident,plastic surgery,cardiology,orthopaedics,gynecology,general surgery,specialty,gastroenterology,urology,plastic,neurology,interventional radiology,anesthesiology,emergency medicine,dental,nephrology,pediatrics,pulmonology,dietetics,dermatology,neonatology,oncology,",50
,,M B Multispeciality Hospitals,17.763676999999994,83.310723,4.8,PlotNo-15Bhealthcity,465,UNKNOWN,9550014636,"radiology,psychiatry,neurology,geriatric psychiatry,orthopaedics,paediatrics,pathology,dental,general surgery,specialty,urology,dermatology,neurosurgery,accident,",44
,,GJ HOSPITAL AND TRAUMA CENTRE,17.763862,83.31069000000002,2.5,"UMA PALACE, HEALTHCITY, ARILOV",466,UNKNOWN,9392127093,"radiology,plastic,neurology,emergency medicine,plastic surgery,vascular surgery,orthopaedics,paediatrics,nephrology,dental,general surgery,specialty,urology,dermatology,orthopedic surgery,",9
,,Gayatri Vidya Parishad Institute of Health Care and Medical Technology,17.829978,83.361742,4.7,2025-06-01 00:00:00,467,UNKNOWN,9618010635,"pathology,microbiology,pharmacology,cardiology,gynecology,specialty,forensic medicine,gastroenterology,urology,immunology,neurology,emergency medicine,nephrology,pediatrics,obstetrics and gynecology,endocrinology,psychiatry,dermatology,ophthalmology,",65
,,Visakha Eye Hospital,17.732120000000005,83.33211,3.4,8-1-64Pedda waltair,468,UNKNOWN,9885116262,"public health,dental,specialty,adolescent,ophthalmology,",8
,,ST ANNS JUBILEE MEMORIAL HOSPITAL,17.684276999999994,83.23767,3.8,62-2-106,469,UNKNOWN,9177616616,"urology,plastic,cardiology,general surgery,nephrology,dental,specialty,accident,",80
,,NEPHROPLUS (VIMS VISHAKAPATNAM),17.759204,83.32925,3.7,"HANUMATHVAKA,VISHAKAPATNAM 530040",470,UNKNOWN,7893170283,"pathology,radiology,microbiology,neurosurgery,plastic surgery,gynecology,general surgery,surgical oncology,gastroenterology,pediatric surgery,urology,plastic,neurology,nephrology,dental,pediatrics,endocrinology,psychiatry,pulmonology,dietetics,oncology,dermatology,ophthalmology,",67
,,Maharajah Institute Of Medical Sciences,18.110554999999998,83.387338,3.2,VIZIANAGARAM,471,UNKNOWN,8333814568,"radiology,microbiology,pharmacology,orthopaedics,paediatrics,gynecology,general surgery,specialty,forensic medicine,immunology,pathology,emergency medicine,dental,obstetrics and gynecology,venereology,psychiatry,dermatology,ophthalmology,nuclear medicine,",37
,,Sri Sai Super Speciality Hospital-Vizianagaram,18.107779,83.401358,3.2,"P.S.R.COMPLAX,LOWER TANK BUND ROAD, VIZIANAGARAM,08922221234",472,UNKNOWN,8333814570,"pathology,medical research,accident,plastic surgery,cardiology,orthopaedics,general surgery,specialty,urology,plastic,dental,allergy,oral and maxillofacial surgery,paediatric surgery,public health,palliative care,neonatology,oncology,ophthalmology,",18
,,VENKATAPADMA HOSPITAL,18.11459,83.413361,3.2,"VENKATAPADMA HEALTHCARE COMPLEX, 15-1-45, 3 LAMPS JUNCTION, VIZIANAGARAM - 535002",473,UNKNOWN,8333814576,"urology,paediatrics,public health,gynecology,general surgery,pediatrics,adolescent,neonatology,radiology,pediatric surgery,accident,",96
,,"Tirumala Multi Speciality Hospitals (India )Pvt. Ltd., Vizianagaram",18.107348,83.400926,3.5,NEAR RTC COMPLEXVIZIANAGARAM,474,UNKNOWN,8333814582,"pathology,internal medicine,radiology,neurosurgery,cardiothoracic surgery,plastic surgery,cardiology,orthopaedics,paediatrics,gynecology,general surgery,gastroenterology,pediatric surgery,hepatology,urology,plastic,neurology,nephrology,dental,thoracic surgery,psychiatry,oncology,ophthalmology,",40
,,KOLAPARTHI HOSPITAL,18.105052,83.137846,3.7,"12-144, SRUNGAVARAPUKOTA, BC BOYS HOSTEL ROAD, NEAR TELEPHONE EXCHANGE",475,UNKNOWN,8142340040,,84
,,Pushpagiri Vittreo Retina Institute,18.10870163,83.410444,4.7,"521, Alak Nagar, Aayodya Road, Beside TTD Kalyana Mandapam, Vizianagaram",476,UNKNOWN,8333814586,"specialty,adolescent,public health,ophthalmology,",45
,,GAYATRI HOSPITALS,18.11,83.41,4.0,"25-10-18, DASANNAPETA ROAD",477,UNKNOWN,7902601026,,77
,,srinivasanursing home,18.2746,83.3431,4.3,Main Road Gajapathinagaram,478,UNKNOWN,9866685439,,65
,,ANDHRA HOSPITALS,18.108406,83.41162299999998,2.5,"20-14-6/A, ANANDAGAJAPATI AUDITORIUM ROAD, VIZIANAGARAM",479,UNKNOWN,8498847527,,79
,,ABHINAV NIURSING HOME,18.1058,83.1392,3.9,SNO466-1,480,UNKNOWN,7680032040,,23
,,MUVVA GOPALA HOSPITALS PVT LTD,18.111535999999997,83.413726,4.9,2010-01-18 00:00:00,481,UNKNOWN,8008161678,"accident,",32
,,VENKATA RAMA HOSPITAL,18.106555,83.39775300000002,4.8,8-13-1/B,482,UNKNOWN,9849376758,,34
,,SRI SAI P V R HOSPITALS,18.109389999999998,83.397979,4.7,810139/a,483,UNKNOWN,8365486396,"adolescent,public health,allergy,",92
,,MARUTHI HOSPITAL,18.1671,83.449,4.7,22-87,484,UNKNOWN,8919702742,"radiology,neurology,cardiology,orthopaedics,general surgery,urology,",17
,,NEPHROPLUS (DH Vizianagaram),18.109389999999998,83.395554,4.5,VIZIANAGARAM,485,UNKNOWN,8331094243,"radiology,public health,",39
,,VIJAYA HOSPITALS,16.713175,81.09993100000001,4.0,23A-6-63/2,486,UNKNOWN,9440186917,"pathology,medical research,accident,plastic surgery,cardiology,orthopaedics,general surgery,specialty,urology,plastic,dental,allergy,oral and maxillofacial surgery,paediatric surgery,public health,palliative care,neonatology,oncology,ophthalmology,",23
,,PVR HOSPITALS,17.115807999999998,81.296204,3.7,1989-02-01 00:00:00,487,UNKNOWN,9849589317,"radiology,sports medicine,vascular surgery,anaesthetics,internal medicine,neurosurgery,plastic surgery,cardiology,orthopaedics,paediatrics,gynecology,general surgery,specialty,adolescent,infectious diseases,gastroenterology,colorectal surgery,urology,plastic,neurology,anesthesiology,interventional radiology,orthopedic surgery,pathology,dental,nephrology,emergency medicine,pediatrics,endocrinology,rheumatology,psychiatry,pulmonology,paediatric surgery,dietetics,infectious disease,oncology,neonatology,dermatology,ophthalmology,",6
,,Sudha Hospital  Tanuku,16.757475,81.681311,4.8,"21-1-4, OPP COOPERATIVE STORES",488,UNKNOWN,9866244975,"radiology,cardiology,dental,gynecology,general surgery,pediatrics,urology,obstetrics and gynecology,",27
,,Good Samaritan Cancer and General Hospital,16.69669294,81.09437364,4.4,"VANGAYAGUDEM, ELURU - 534 001",489,UNKNOWN,8333814605,"radiation oncology,oncology,medical research,",29
,,Mother Vannini Hospital,16.830824,81.51054599999998,4.2,"KADAKATALA,TADEPALLIGUDEM",490,UNKNOWN,9985828981,"pathology,dermatology,dental,",60
,,Srisaihospital,16.757103,81.68825,3.3,"DNO12-69-5SILVERJUBILEEROAD OPP SNVT JR COLLEGETANUKU,WESTGODAVARI-DIST",491,UNKNOWN,9441639996,,24
,,Dr G R Reddy Eye Care Center,16.818064,81.52216899999998,4.0,1-41-1,492,UNKNOWN,9885816070,"accident,",24
,,PRABHA HOSPITAL,16.715275,81.09535100000002,2.8,24B-6-16/1,493,UNKNOWN,9491044838,"medical research,accident,plastic surgery,cardiology,orthopaedics,gynecology,specialty,gastroenterology,urology,plastic,immunology,neurology,nephrology,dental,allergy,rheumatology,public health,oncology,ophthalmology,proctology,",54
,,Jnanananda Ophthalmic Institute,16.54595,81.5193,2.9,1934-06-03 00:00:00,494,UNKNOWN,9677669202,"pathology,sports medicine,vascular surgery,radiology,microbiology,pharmacology,radiation oncology,plastic surgery,cardiology,orthopaedics,paediatrics,general surgery,specialty,medical oncology,surgical oncology,forensic medicine,gastroenterology,hepatology,urology,plastic,immunology,neurology,nephrology,emergency medicine,dental,venereology,endocrinology,thoracic surgery,rheumatology,psychiatry,paediatric surgery,public health,neonatology,dermatology,oncology,ophthalmology,",23
,,CHAITRA HOSPITAL,16.708213,81.105089,4.7,24A-4-4,495,UNKNOWN,8143532783,,76
,,ANDHRA HOSPITALS ELURU PVT LTD,16.711975,81.101037,3.5,23A-8-8,496,UNKNOWN,9949561559,,43
,,SAI SPURTHI MULTISPECIALITY HOSPITAL,17.124106,81.299637,3.8,9-2-30/1,497,UNKNOWN,8105646719,,25
,,SAISWETHA SUPER SPECIALITY HOSPITAL A UNIT OF SAISWETHA HOSPITAL PRIVATE LIMITED,16.751396,81.684127,3.8,16-18-2,498,UNKNOWN,7207323860,"urology,plastic,neurology,plastic surgery,cardiology,paediatrics,dental,specialty,family medicine,microbiology,gastroenterology,accident,",87
,,Sri Lakshmi Hospitals,16.545796,81.519177,4.7,3-6-36 TOWNRAILWAY STATION ROADBhimavaram,499,UNKNOWN,9393727725,"radiology,sports medicine,vascular surgery,internal medicine,physical medicine and rehabilitation,laboratory medicine,neurosurgery,plastic surgery,cardiology,orthopaedics,gynecology,general surgery,specialty,adolescent,gastroenterology,urology,plastic,neurology,interventional radiology,nephrology,dental,pediatrics,geriatrics,allergy,endocrinology,psychiatry,palliative care,oncology,dermatology,ophthalmology,nuclear medicine,",38
,,Varma Hospitals,16.543847,81.510401,4.4,"Door. No.:1-7-4/2-1,Near AddavanthenaSuryanarayanapuram, J.P. Road, Bhimavaram. 534 202",500,UNKNOWN,8333814614,,43
,,APPLE HOSPITAL A UNIT OF TANUKU HOSPITAL,16.754598,81.674509,3.5,"21-4-22, NEAR RAILWAY STATION, TANUKU, WESTGODAVARI",501,UNKNOWN,9985035100,"accident,",16
,,CHIRANJEEVI HOSPITALS ORTHO AND MULTI SPEICILITY,17.1176695,81.2880765,4.5,NEAR NEW BUS STAND,502,UNKNOWN,9577104108,,8
,,Alluri Sitarama Raju Academy Of Medical Sciences Asram Hospital,16.736431,81.143526,4.1,ELURUWEST GODAVARI DIST,503,UNKNOWN,9701345307,"radiology,psychiatry,pulmonology,cardiology,nephrology,dental,general surgery,pediatrics,urology,oncology,medical oncology,dermatology,microbiology,surgical oncology,ophthalmology,gastroenterology,",43
,,UVSM Eye Hospital,16.542652,81.51098,3.6,27-16-5/1,504,UNKNOWN,7729021299,"specialty,ophthalmology,",20
,,BHUVANESWARI HOSPITAL,16.714484,81.10086700000002,2.8,23B/2/12,505,UNKNOWN,9059071238,,69
,,KASI EYE HOSPITAL,16.542648,81.515078,3.5,27-8-12/4,506,UNKNOWN,9908665886,"general practice,specialty,ophthalmology,accident,",13
,,PRANAVI NURSING HOME,16.815661,81.530914,2.6,4-17-796,507,UNKNOWN,9440180015,"public health,palliative care,",12
,,AVINASH ORTHO TRAUMA AND CRITICAL CARE HOSPITAL,16.5498,81.513132,2.9,2-22-20,508,UNKNOWN,9848911533,"urology,emergency medicine,public health,dental,hematology,physical medicine and rehabilitation,neurosurgery,accident,",66
,,SRI VENKATESWARA INSTITUTE OF RESEARCH AND REHABILITATION FOR THE DISABLED,16.931836399999998,81.2507535,2.8,S-41,509,UNKNOWN,8374445108,"radiology,pathology,public health,specialty,microbiology,",60
,,VADLAMUDI HOSPITALS,17.11768,81.296555,5.0,1-11-146,510,UNKNOWN,9393164949,,86
,,SANKARA NETRA CHIKITSALAYA,16.71162,81.099898,3.1,23A-6-6,511,UNKNOWN,9848494445,"medical research,ophthalmology,",78
,,SMT RAJESWARI RAMAKRISHNAN LIONS EYE HOSPITAL,16.893554,81.66792099999998,3.9,12-16-40,512,UNKNOWN,8790434534,,40
,,MURALI KRISHNA MULTI SPECIALITY AND EMERGENCY HOSPITAL,16.709517,81.093863,4.0,1934-10-25 00:00:00,513,UNKNOWN,9741902668,"dental,",48
,,JANAKI HOSPITAL,16.439062,81.70338199999998,3.0,1-87-58,514,UNKNOWN,9542456499,"medical research,public health,anaesthetics,tropical medicine,general practice,gastroenterology,",25
,,RADHAKRISHNA NETHRYALAYA,16.542892000000002,81.514418,3.3,27-2-125/A,515,UNKNOWN,9440924444,"pathology,medical research,accident,plastic surgery,cardiology,orthopaedics,general surgery,specialty,urology,plastic,dental,allergy,oral and maxillofacial surgery,paediatric surgery,public health,palliative care,neonatology,oncology,ophthalmology,",78
,,SRI SURYA NURSING HOME,16.520018,81.72583,4.0,12-2-31/2,516,UNKNOWN,9177987949,,29
,,SESHA GIRI HOSPITALS A UNIT OF SRI RATNA NURSING HOME,16.905545,81.670813,3.1,9-11-19/A,517,UNKNOWN,9704070333,,57
,,NEPHROPLUS (DH ELURU),16.714012,81.095065,4.1,ELURU,518,UNKNOWN,8985915851,"radiology,dental,accident,dietetics,",86
,,SRI SURYA HOSPITAL,16.433083,81.695833,4.8,9-1-5/2,519,UNKNOWN,8814273465,,77
,,SRI SAI SPURTHI HOSPITALS,17.132444,81.66077800000002,3.3,9-190,520,UNKNOWN,7990781150,,33
,,DINESH MEDICAL CENTRE A Unit Of Carmel Health Care Pvt Ltd,14.413127,78.233908,4.8,3-7-215/1,521,UNKNOWN,7893982532,"public health,",96
,,surya hospital,14.466220999999999,78.830726,3.7,1/334,522,UNKNOWN,9490521977,"radiology,hematology,microbiology,cardiology,gynecology,general surgery,gastroenterology,urology,neurology,anesthesiology,nephrology,pathology,dental,allergy,obstetrics and gynecology,endocrinology,pediatric gastroenterology,psychiatry,public health,respiratory medicine,dietetics,oncology,neonatology,dermatology,ophthalmology,",83
,,Himalaya Multi Speciality Hospital,14.460519,78.82375,4.8,"d.no1-81/1, teja enclave, RS Road, yerramujkkapally,kadapa.516004",523,UNKNOWN,8121572982,"pathology,medical research,accident,plastic surgery,cardiology,orthopaedics,general surgery,specialty,urology,plastic,dental,allergy,oral and maxillofacial surgery,paediatric surgery,public health,palliative care,neonatology,oncology,ophthalmology,",95
,,KOMMA SUPER SPECIALITY HOSPITAL,14.462249,78.824383,3.3,1/100,524,UNKNOWN,8332994645,"radiology,plastic,plastic surgery,public health,orthopaedics,nephrology,gynecology,dental,general surgery,internal medicine,specialty,neurosurgery,gastroenterology,accident,",66
,,PRIYABHAVANA HOSPITALS PRIVATE LIMITED,14.755137,78.54845999999998,3.9,2019-04-01 00:00:00,525,UNKNOWN,9866374469,,42
,,SUNRISE HOSPITAL,14.47071,78.822688,2.6,2/1109,526,UNKNOWN,9989403708,"dietetics,accident,",21
,,KADAPA HOSPITALS,14.73347,79.05798,4.7,3/120,527,UNKNOWN,9866402392,,62
,,SRI SRI HOLISTIC HOSPITALS,14.474762799999999,78.8217595,5.0,3-223,528,UNKNOWN,9441591466,"radiology,internal medicine,neurosurgery,cardiothoracic surgery,plastic surgery,cardiology,gynecology,general surgery,specialty,adolescent,gastroenterology,pediatric surgery,urology,plastic,neurology,dental,nephrology,pediatrics,allergy,obstetrics and gynecology,endocrinology,thoracic surgery,rheumatology,pulmonology,dietetics,dermatology,ophthalmology,",15
,,Bharathi Hospital,14.46071,78.823817,3.2,"1/82, R.S.ROAD, YERRAMUKKAPALLI, KADAPA",529,UNKNOWN,8897630630,"public health,",55
,,Tirumala hospitals,14.475638,78.82324399999997,4.4,"21/16, r.s.road, guntha bazar, opp.sridevi scanning centre, Kadapa",530,UNKNOWN,9440217371,,30
,,SREE RAJA RAGHAVENDRA MULTISPECIALITY HOSPITAL,17.00873,81.7822,2.6,1972-02-02 00:00:00,531,UNKNOWN,9440218944,"adolescent,public health,dental,",5
,,LATHA POLYNURSING HOME AND MULTI SPECIALITY HOSPITAL,14.753449900000001,78.5479891,3.7,3-1461,532,UNKNOWN,9440751419,"urology,plastic,cardiology,nephrology,public health,dental,accident,",50
,,M M HOSPITAL,14.477058,78.825188,4.6,21/626,533,UNKNOWN,9885449930,"pathology,neurology,cardiology,public health,nephrology,urology,",54
,,B G R HOSPITAL,14.74879,78.547536,5.0,10/258,534,UNKNOWN,9848134064,"pathology,sports medicine,hematology,radiology,neurosurgery,orthopaedics,general surgery,specialty,infectious diseases,gastroenterology,hepatology,urology,plastic,neurology,nephrology,allergy,endocrinology,pulmonology,public health,infectious disease,oncology,dermatology,ophthalmology,",67
,,Sree Mohan Hospitals,14.465431,78.832803,4.5,42/347-23-2,535,UNKNOWN,9985345864,"public health,",47
,,swarup eye hospital and laser center,14.755429999999999,78.55081899999998,2.8,3/1177,536,UNKNOWN,8555007061,"public health,",81
,,AMARAVATHI HOSPITALS,14.0512699,78.7496047,3.1,37/9-789/2,537,UNKNOWN,9642273689,,26
,,AMEEN MULTI SPECIALITY HOSPITAL,13.637870000000001,79.41686,4.0,21/632,538,UNKNOWN,9247469529,"public health,dental,",48
,,NANDIKA HOSPITAL,14.409172199999999,78.22606529999999,3.6,4-14-44-8,539,UNKNOWN,9985084739,,57
,,TEJA HOSPITAL,14.520074300000001,78.1269689,3.6,4/596,540,UNKNOWN,8886669248,"urology,thoracic surgery,orthopaedics,paediatrics,dental,internal medicine,specialty,neurology,",74
,,PAVANI HOSPITAL,14.192262699999995,79.1563766,4.5,6/1025-8-3,541,UNKNOWN,8309226766,,49
,,RAVI NETRALAYAM,14.752309400000001,78.545485,2.9,4/664,542,UNKNOWN,9701112200,"plastic,plastic surgery,public health,specialty,ophthalmology,",12
,,SREE HOSPITAL,14.46331,78.82318000000002,4.7,1-700-4,543,UNKNOWN,9390530712,"urology,plastic,cardiology,nephrology,dental,gynecology,general surgery,specialty,accident,",26
,,Shree Madan Multi Speciality Hospital,14.75036,78.54794,4.6,10-238,544,UNKNOWN,9985061155,"specialty,",82
,,ABHILASH NETRA VYDYA SALA,14.754722000000001,78.549195,4.3,3/1350,545,UNKNOWN,9701960009,"specialty,adolescent,public health,ophthalmology,",78
,,Ramakrishna Mission Hospital,27.137059999999998,93.62205,4.4,"Ganga Market ,Itanagar",546,UNKNOWN,8259000000,,57
